,date,Country,Country_code,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,new_cases,tests_done,population,testing_rate,positivity_rate
3710,2020-09-28,Malta,MT,EURO,320,3511,7,40,230.0,16425.0,520971,3152.76666071624,1.40030441400304
3711,2020-10-05,Malta,MT,EURO,519,4030,4,44,320.0,15974.0,520971,3066.19754266552,2.003255289846
3712,2020-10-12,Malta,MT,EURO,891,4921,2,46,519.0,16465.0,520971,3160.44463127506,3.15214090494989
3713,2020-10-19,Malta,MT,EURO,841,5762,8,54,891.0,18231.0,520971,3499.42703144705,4.88727990784927
3714,2020-10-26,Malta,MT,EURO,800,6562,11,65,841.0,20389.0,520971,3913.65354309549,4.12477316199912
3715,2020-11-02,Malta,MT,EURO,871,7433,16,81,800.0,22566.0,520971,4331.52709075937,3.54515643002747
3716,2020-11-09,Malta,MT,EURO,907,8340,21,102,871.0,24577.0,520971,4717.53706060414,3.54396386865769
3717,2020-11-16,Malta,MT,EURO,854,9194,15,117,907.0,22095.0,520971,4241.11898742924,4.10500113147771
3718,2020-11-23,Malta,MT,EURO,871,10065,26,143,854.0,21070.0,520971,4044.37099185943,4.0531561461794
3719,2020-11-30,Malta,MT,EURO,778,10843,14,157,871.0,20700.0,520971,3973.34976419033,4.20772946859903
3720,2020-12-07,Malta,MT,EURO,600,11443,23,180,778.0,20580.0,520971,3950.31585251386,3.78036929057337
3721,2020-12-14,Malta,MT,EURO,558,12001,22,202,600.0,18821.0,520971,3612.67709718967,3.18792837787578
3722,2020-12-21,Malta,MT,EURO,615,12616,25,227,558.0,21111.0,520971,4052.24091168222,2.6431718061674
3723,2020-12-28,Malta,MT,EURO,925,13541,6,233,615.0,17540.0,520971,3366.7900900434,3.50627137970353
3724,2021-01-04,Malta,MT,EURO,1286,14827,8,241,925.0,18197.0,520971,3492.90075647205,5.0832554816728
3725,2021-01-04,Malta,MT,EURO,1286,14827,8,241,1286.0,36983.0,520971,7098.85962942275,3.47727334180569
3726,2021-01-11,Malta,MT,EURO,1211,16038,12,253,1211.0,29226.0,520971,5609.90918880322,4.14357079312941
3727,2021-01-18,Malta,MT,EURO,1133,17171,16,269,1133.0,27973.0,520971,5369.39676104812,4.05033425088478
3728,2021-01-25,Malta,MT,EURO,1143,18314,15,284,1143.0,26440.0,520971,5075.13853938127,4.32299546142209
3729,2021-02-01,Malta,MT,EURO,704,19018,14,298,704.0,24975.0,520971,4793.93286766442,2.81881881881882
3730,2021-02-08,Malta,MT,EURO,1128,20146,15,313,1128.0,23970.0,520971,4601.02385737402,4.70588235294118
3731,2021-02-15,Malta,MT,EURO,1133,21279,12,325,1133.0,24897.0,520971,4778.96082507472,4.55074908623529
3732,2021-02-22,Malta,MT,EURO,1607,22886,10,335,1607.0,26729.0,520971,5130.61187666876,6.01219649070298
3733,2021-03-01,Malta,MT,EURO,1904,24790,20,355,1904.0,27502.0,520971,5278.98865771799,6.9231328630645
3734,2021-03-08,Malta,MT,EURO,2094,26884,10,365,2094.0,29823.0,520971,5724.50289939363,7.02142641585354
3735,2021-03-15,Malta,MT,EURO,1572,28456,21,386,1572.0,22513.0,520971,4321.35377976893,6.98263225691823
3736,2021-03-22,Malta,MT,EURO,617,29073,18,404,617.0,18342.0,520971,3520.73339974778,3.36386435503217
3737,2021-03-29,Malta,MT,EURO,340,29413,11,415,340.0,14788.0,520971,2838.54571559645,2.29916148228293
